windowSec,maxSpeedKmh,maxSpeedEqKmh
5,25.53972697091876,29.70648412043106
10,24.92874066138704,26.311435684009638
15,24.159466390855773,26.24945672653132
20,23.6011589589536,24.625994317956415
30,23.023411326197394,24.132260312973393
60,22.629466811502407,23.227930234609833
120,22.256371031597393,22.71379599011699
180,21.320400542809775,21.58350843905269
300,20.200731496591445,20.321670646799827
600,20.200731496591445,20.321670646799827
900,,
1200,,
1500,,
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
