windowSec,maxSpeedKmh,maxSpeedEqKmh
5,13.007855155313212,14.899232454340432
10,12.762988247234155,13.441581148194086
15,12.607989762850082,13.158307934029095
20,12.49913206163635,12.954431851068524
30,12.27474366837673,12.789520088469787
60,12.196817072094412,12.343575054281855
120,12.090016628846447,12.166751933868957
180,12.030419544512988,11.992124568779696
300,11.878802292495891,11.929309550681698
600,11.781958313727282,11.848711536910692
900,11.751391785247243,11.808988611185415
1200,11.607820581051863,11.677778881080956
1500,,
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
