windowSec,maxSpeedKmh,maxSpeedEqKmh
5,20.20338711778855,22.596083178086538
10,19.100448029600653,20.631705969200556
15,18.454154302402586,19.20641768386655
20,17.941208104513937,18.488448013587046
30,16.66543534771189,16.580720959929412
60,13.537020057712352,13.86066405739213
120,12.33078178578736,12.159033747423905
180,11.660531221169148,11.68355775170437
300,11.233701311860802,11.166139939558995
600,10.822995285439815,10.793762779828349
900,10.617419585075883,10.695475280368072
1200,10.605431754333747,10.695475280368072
1500,10.605431754333747,10.695475280368072
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
