windowSec,maxSpeedKmh,maxSpeedEqKmh
5,24.816338104882913,28.386604399913587
10,23.772901173267037,26.12415372116982
15,23.362362551575316,25.386991546974134
20,23.013183918235285,24.56922965416442
30,22.462058134625,23.10020202168372
60,21.84385580976645,22.201224309644918
120,21.25457006213184,21.578341788873217
180,20.623786357880537,21.067457047621573
300,20.04932359438408,20.366797011359456
600,18.20411997087228,18.481017948462533
900,17.679861725304704,17.916770900850484
1200,17.679861725304704,17.916770900850484
1500,,
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
