windowSec,maxSpeedKmh,maxSpeedEqKmh
5,25.640270198102986,29.923208706433087
10,24.787615810527388,26.038220782714994
15,24.233457855482573,25.275077640127616
20,23.65535127366988,24.034868169089513
30,22.908031847139082,23.128147330652318
60,22.37225637189076,22.52497917298446
120,20.801879654931273,20.971858282167904
180,20.493682484556906,20.534179142360458
300,20.230760974024218,20.235290163758176
600,19.184743994269926,19.12251927995282
900,,
1200,,
1500,,
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
