windowSec,maxSpeedKmh,maxSpeedEqKmh
5,22.996227184539407,26.02643773202671
10,21.04867312836903,23.947698020139207
15,18.6655904285089,20.369051178961364
20,17.909798619805073,19.888340922401333
30,17.093192791909317,18.614110130116725
60,16.2125855981401,17.14382159560966
120,14.709063072107227,15.267504086421164
180,14.66025922797197,15.267504086421164
300,13.71149987141304,13.758045185626122
600,,
900,,
1200,,
1500,,
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
