windowSec,maxSpeedKmh,maxSpeedEqKmh
5,24.361756311799986,28.706500334986465
10,23.595487278808076,25.539823304609477
15,22.802200837604673,24.152846830119255
20,22.52349860757256,23.69606989305553
30,22.092155986809523,22.55425080200426
60,21.409942559298315,21.883852075644633
120,19.661512333883163,19.90127787195589
180,19.661512333883163,19.90127787195589
300,19.030879997411787,19.175432406285793
600,14.009004431723342,14.363110209608637
900,9.604713085894279,9.839923585165591
1200,7.391575836928738,7.566890038756812
1500,6.159123568774218,6.302295518802697
1800,5.316990891677051,5.436943621186598
2100,4.726622195507618,4.828733766744945
2400,4.515592301518259,4.612725485819238
2700,4.515592301518259,4.612725485819238
3000,4.515592301518259,4.612725485819238
3300,4.515592301518259,4.612725485819238
3600,4.515592301518259,4.612725485819238
4500,4.515592301518259,4.612725485819238
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
