windowSec,maxSpeedKmh,maxSpeedEqKmh
5,10.536470707216974,11.173641577795959
10,10.485287387244142,10.754366440599807
15,10.387222340062282,10.555540540849366
20,10.307566062880266,10.48341788985615
30,10.315858669083607,10.330429183676271
60,10.174992013080981,10.214682118645987
120,9.943712695881326,9.942215918668568
180,9.119703469025701,9.164047217596776
300,7.787570314043469,7.833368920568461
600,7.2372744278830226,7.2324353698461605
900,7.223741594502937,7.222013158415077
1200,,
1500,,
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
