windowSec,maxSpeedKmh,maxSpeedEqKmh
5,18.496818273016174,35.82577239088073
10,18.29588868276047,34.45230871856044
15,18.10917954984904,30.559078287452778
20,17.940828011621182,30.06487892133011
30,17.676359434903315,30.161389873656027
60,16.569007141033033,28.120539107618935
120,15.42555571253586,24.128667607840633
180,14.000325114874103,22.361938942082723
300,14.11163383783701,21.05811304413977
600,12.2378494645268,18.13665449288497
900,11.660187442811212,17.799459884073613
1200,11.660187442811212,17.799459884073613
1500,11.660187442811212,15.234582304222577
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
