windowSec,maxSpeedKmh,maxSpeedEqKmh
5,3.872449589349447,4.565136612357597
10,3.4771350920206956,3.9950221065992935
15,3.213351478930965,3.3825885780268785
20,2.865036599863399,2.877818779194914
30,2.493533213613575,2.6149754645575745
60,1.9847338808557673,2.0388680885831167
120,1.7683344354343933,1.7336326049935045
180,1.7683344354343933,1.7336326049935045
300,1.6662019288244345,1.6365003211179037
600,1.3634229675847744,1.3446934777043347
900,1.297193551715864,1.2849394083409251
1200,,
1500,,
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
