windowSec,maxSpeedKmh,maxSpeedEqKmh
5,25.030008917713985,28.358018145409847
10,24.71091567476598,27.11357956890901
15,24.50772998509633,26.970653028982724
20,23.87983063051341,25.492766774236213
30,22.672856778848363,23.53517861204052
60,21.64401485159035,21.90912637541187
120,20.17394154585772,20.621781650759814
180,20.09152034217431,20.3370930449848
300,18.91282312147424,19.1853891209659
600,16.586864339103556,16.786203413731815
900,16.586864339103556,16.786203413731815
1200,,
1500,,
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
