windowSec,maxSpeedKmh,maxSpeedEqKmh
5,26.087241313612687,28.30646054517093
10,25.304155535301007,26.548530817363666
15,24.77608306084351,25.531858079284152
20,24.130540312678274,24.916257076960672
30,23.003456903627704,23.379562945765862
60,21.949167279765256,22.07847067245222
120,20.679430666383016,20.971189692866634
180,20.56277486185112,20.62560227310568
300,20.56277486185112,20.596258583706327
600,18.038427948502463,18.028539833876863
900,18.038427948502463,18.028539833876863
1200,,
1500,,
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
