windowSec,maxSpeedKmh,maxSpeedEqKmh
5,26.836086623918476,31.841551144681045
10,25.92955908879991,30.409419948975405
15,25.28157840425965,29.126630423029294
20,24.74532632641546,27.310557219585224
30,23.708187315577206,25.284174360848287
60,23.445869008220274,23.71205128246804
120,22.670619353535773,23.178004793236866
180,21.185151339282605,21.61542500888246
300,21.185151339282605,21.61542500888246
600,19.531364569227613,19.405726764726058
900,,
1200,,
1500,,
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
