windowSec,maxSpeedKmh,maxSpeedEqKmh
5,27.29178755622639,29.158551314684747
10,26.96309395064578,27.44711614762474
15,26.56707795305509,26.54925181156921
20,25.922310698989342,26.412373635147553
30,24.573870610548788,24.86715503839138
60,23.205826454036906,23.35293335281094
120,22.59546784017794,22.782299365833016
180,21.901361129297072,22.366318612692403
300,21.708924811649574,21.888619067975533
600,21.319122879411836,21.518458501787343
900,21.131710056533556,21.310320984629808
1200,,
1500,,
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
