windowSec,maxSpeedKmh,maxSpeedEqKmh
5,15.68973085809598,18.34638630771643
10,15.258117649489668,17.976383003250888
15,15.08356942045979,17.62806827615389
20,15.03738044623716,17.1465190837074
30,14.953905451533558,16.252362422682143
60,14.518478924816216,15.396297515990092
120,13.980213136825013,14.581178243738732
180,13.980213136825018,14.001315632364946
300,13.39081846485384,13.940761543332199
600,12.444398873282964,12.691747245308012
900,11.867376714736809,12.143509614577997
1200,11.553620304214357,11.753870736581497
1500,11.375473273028026,11.694634530728823
1800,11.375473273028026,11.566672660583842
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
