windowSec,maxSpeedKmh,maxSpeedEqKmh
5,26.553312650397277,31.550886798697093
10,25.76353149531378,28.133355774150743
15,24.503962635379786,25.79465451700683
20,24.30527296552171,24.92636412008162
30,24.10973244339879,24.71851114358052
60,23.52269967818292,23.812049851832892
120,22.441786417060218,22.57645177537793
180,22.194943326941686,22.22138437920005
300,21.718728238145335,21.709680672338553
600,21.238425479794927,21.148401642840394
900,,
1200,,
1500,,
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
