windowSec,maxSpeedKmh,maxSpeedEqKmh
5,22.679081933884774,26.774934189809283
10,22.672240706948667,24.172967800137393
15,22.127387324113386,23.94413204189831
20,21.737249610274954,22.501117859813718
30,21.51157016228544,22.383388246514667
60,19.672980267030123,20.129083405150492
120,17.572564416771982,17.831415846983454
180,17.572564416771982,17.831415846983454
300,16.748032384882766,16.75366075145282
600,13.991603187487586,13.917555181286358
900,,
1200,,
1500,,
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
