windowSec,maxSpeedKmh,maxSpeedEqKmh
5,17.2957497616274,18.24855220285491
10,17.25285158428152,16.722626372510398
15,17.198227129394958,16.33994472971157
20,17.155726689658714,16.24788176284298
30,17.07749212499116,16.14078116738764
60,16.405951396843022,15.98014179485607
120,15.822984828134043,15.708852318818128
180,15.659257513334529,15.511789968729179
300,15.258333928500276,15.262824764245948
600,15.1883869673303,15.063173897652286
900,15.121175113353978,15.090057400086426
1200,15.073442202297652,14.911701245268235
1500,14.076982416554825,14.00057691100126
1800,13.713979707938195,13.65871958695923
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
