windowSec,maxSpeedKmh,maxSpeedEqKmh
5,13.018083367814388,15.142143051524945
10,12.79260506113718,14.121505688338175
15,12.547273948244323,13.476196480786706
20,12.357277284521576,13.00609854836318
30,12.19274891779598,12.74940180247491
60,11.909941914142843,12.327782650527919
120,11.854573225399522,11.991635768155787
180,11.823131134715853,11.889186887388389
300,11.721398753070227,11.761861544346543
600,11.507152393118844,11.581992352438713
900,,
1200,,
1500,,
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
