windowSec,maxSpeedKmh,maxSpeedEqKmh
5,15.121799809301965,31.269085206807283
10,15.002164485654134,24.786935163635643
15,14.841306423008891,23.17460732113112
20,14.683146286165023,21.183736335669217
30,14.438135701547644,21.135366473040666
60,13.962148830390342,19.48723901841648
120,12.825591607262924,18.54878108800854
180,12.060986933295203,18.36503579102733
300,11.824958862676421,17.069490623341817
600,11.549939626659544,16.32645775907034
900,11.549939626659546,15.583453353534843
1200,11.47897848674872,15.583453353534843
1500,11.470017039249713,15.570187473041903
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
