windowSec,maxSpeedKmh,maxSpeedEqKmh
5,12.97051394057706,13.852603228268396
10,12.6767308752324,13.181134862242834
15,12.491188230516315,13.013829689181813
20,12.451302035656145,12.817685418410969
30,12.361099388282616,12.605799850744672
60,12.1935135031804,12.299306893342274
120,12.059899273570437,12.17786898519199
180,12.009472002264799,12.081597716546637
300,11.882558325945103,11.988627062221598
600,,
900,,
1200,,
1500,,
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
