windowSec,maxSpeedKmh,maxSpeedEqKmh
5,18.407812070756567,35.31751476077793
10,17.909760837772335,33.01983545160708
15,17.295534721771606,30.957276210229505
20,16.74718917802597,29.66576604232796
30,16.108860803953032,26.33799345811561
60,15.556618563783786,21.638130845090622
120,14.65134439768689,18.104125221485198
180,14.475197332197089,17.07990940046024
300,13.407039874294291,16.233025132136397
600,12.317132065960468,15.039522833291931
900,11.482069658959873,14.286486406761044
1200,11.409338148266116,14.065050486037054
1500,11.404019765715397,13.96853769949836
1800,11.404019765715395,13.698240060778412
2100,11.404019765715397,13.593299236001684
2400,11.393191912377683,13.403591909424476
2700,10.704861268507463,13.403591909424476
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
