windowSec,maxSpeedKmh,maxSpeedEqKmh
5,24.67126747414349,28.464656817313095
10,23.85184668543401,25.353975652348165
15,23.72008386159415,24.584999714831063
20,23.762679705966896,24.26247906983331
30,22.67369296817464,23.217555494660655
60,20.502598907842664,20.85838721551869
120,20.120413193881824,20.23379601476679
180,19.18905651052342,19.186071126129228
300,18.95123973966754,18.90223756422133
600,13.429904741649327,13.331953292548558
900,12.630639336667828,12.536996986842231
1200,,
1500,,
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
