windowSec,maxSpeedKmh,maxSpeedEqKmh
5,11.637582990009971,13.466193749217677
10,11.394409150556754,12.795971926156913
15,11.264626692648127,12.188140731867565
20,11.19586414593199,11.883541532224246
30,11.16989904762691,11.503966098934539
60,10.953684606389219,11.115360471050789
120,10.737633297131367,10.922954482828551
180,10.67629552593029,10.868297069444102
300,10.640722019810507,10.716462552263675
600,10.578570324953057,10.586215690795221
900,10.573482713963635,10.546423262097695
1200,10.573482713963635,10.546423262097695
1500,,
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
