windowSec,maxSpeedKmh,maxSpeedEqKmh
5,24.281916329570414,27.27292997050792
10,22.75476979859151,26.42993094793112
15,21.994005991584135,23.3397436659573
20,21.674544492842358,23.317748530425764
30,20.754528827320552,21.11241021012717
60,20.005024737482504,20.079621955212485
120,19.090777524268585,19.04651483727717
180,18.995177520867664,18.951567492859127
300,18.77090727295006,18.694363901401655
600,18.382005962191275,18.173366857095036
900,18.382005962191275,18.173366857095036
1200,,
1500,,
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
