windowSec,maxSpeedKmh,maxSpeedEqKmh
5,27.412016254441312,34.302391717947316
10,26.536528056283913,30.031946218837227
15,25.5232830528038,27.88815375248934
20,24.939054408342745,27.1058805487955
30,23.37167125634143,24.472618944963717
60,22.963227045924647,23.4906484342903
120,21.18822438533551,21.579544683510722
180,21.18822438533551,21.579544683510722
300,20.10857151260824,20.307192648318587
600,17.917897926590385,18.065609759573864
900,,
1200,,
1500,,
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
