windowSec,maxSpeedKmh,maxSpeedEqKmh
5,18.097441930143415,19.82121936925069
10,17.918451471499246,19.257152114286534
15,17.706799983668468,18.820777282906864
20,17.45963327690749,18.458836501965855
30,16.91751187074244,18.152509755678537
60,15.4082839723044,16.935520174390923
120,14.836882492566101,15.401998285245545
180,14.835871696929699,14.828528414560173
300,14.217926726317794,14.589547280357628
600,13.697206275761218,13.78352550674346
900,13.323133743043211,13.58690278803701
1200,13.145342455858918,13.524248344520515
1500,12.970468772886496,13.248516074558575
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
