windowSec,maxSpeedKmh,maxSpeedEqKmh
5,12.426623779331619,14.32759093803465
10,12.085102935079995,13.661281803500577
15,11.817519091337664,13.417988041343529
20,11.734293698814207,13.185684656394042
30,11.645941096808194,12.503543790599922
60,11.447867256999404,12.19099645239142
120,11.269539009250899,11.608597907307626
180,11.004536226359587,11.12626829186425
300,10.573304135287282,10.927168004471815
600,10.526342305828475,10.788180489650372
900,10.38603662010502,10.761983749908252
1200,10.37877254976408,10.394923786352061
1500,10.363165638472584,10.372314358131849
1800,10.328525691180563,10.240880482554996
2100,10.217846135564256,10.240880482554996
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
