windowSec,maxSpeedKmh,maxSpeedEqKmh
5,30.957948714006562,34.683687312852435
10,30.586596461009822,31.027404661500622
15,30.05972692517809,28.630706226560488
20,29.761769906708725,28.19980396114328
30,29.117890875533643,27.665447360941737
60,28.67018697251899,25.99822038446175
120,26.329721255452643,24.81450515862414
180,25.87788489822014,24.445436688203078
300,25.718649668270853,23.923994604519248
600,22.516128364698577,23.42981941528853
900,21.8239400568559,22.651507531986216
1200,21.8239400568559,22.651507531986216
1500,,
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
