windowSec,maxSpeedKmh,maxSpeedEqKmh
5,13.484994936935669,17.28116397991539
10,12.702832966928186,15.856599434428963
15,12.53881731692696,15.47569518295784
20,12.48455421996278,14.81226988305917
30,12.367216520799762,14.365942259523958
60,12.250188585819377,12.862947688990031
120,11.84942389617895,12.453766776716543
180,11.687494629123371,12.284101770885737
300,11.621746374598365,11.69037532868532
600,,
900,,
1200,,
1500,,
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
