windowSec,maxSpeedKmh,maxSpeedEqKmh
5,21.974734301224753,41.22531467864062
10,21.700097598646785,38.47645940725007
15,21.55779894734419,34.397621321747934
20,21.416050180637605,30.889643893115505
30,20.262322678011408,26.85567084033191
60,15.741643339127021,19.36010258766754
120,15.38049427399942,17.352755737727318
180,15.3440864496549,15.93002720412139
300,14.486321570911711,14.782305588652237
600,14.34163133356404,14.270443434907268
900,13.868324630176328,13.956903069539644
1200,13.593608145735521,13.640114129234599
1500,13.455137154223594,13.498465072004928
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
