windowSec,maxSpeedKmh,maxSpeedEqKmh
5,25.321774904499513,29.00314857306976
10,24.911328609592147,27.417527452550736
15,24.59606775128064,26.55876672644447
20,24.04382277709032,25.72694595388534
30,23.021932786889412,24.424674135734687
60,20.13177692399086,21.10335735557188
120,19.05723086871154,19.670810547333794
180,19.02284532123697,19.670810547333794
300,16.321405938605785,16.638809792254946
600,,
900,,
1200,,
1500,,
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
