windowSec,maxSpeedKmh,maxSpeedEqKmh
5,17.03476671631654,22.526013294321285
10,16.282073909800392,18.33269862119289
15,16.118538440338167,16.940657589375096
20,16.10178034345259,17.144702446848886
30,15.554829682150936,15.968761982218753
60,15.191220470802154,14.955154824122786
120,11.483806126765195,11.554472866000918
180,11.425326851746998,11.446305673843375
300,11.277803575741023,11.409575495500482
600,,
900,,
1200,,
1500,,
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
