windowSec,maxSpeedKmh,maxSpeedEqKmh
5,21.902725391448534,27.623419513958858
10,20.799717640477745,23.355828213082923
15,19.55833031357168,20.953375230769613
20,18.62804053498091,19.896781767799418
30,18.56724062288624,19.313418480769105
60,17.54864648620259,17.99722198052227
120,16.545949029440127,16.764404932643853
180,16.37350403477852,16.439380768227768
300,15.484738212231232,15.439115934549335
600,15.484738212231232,15.439115934549335
900,,
1200,,
1500,,
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
