windowSec,maxSpeedKmh,maxSpeedEqKmh
5,12.975587636852358,22.638302786115254
10,12.791291496153955,19.184151884022967
15,12.468669458172092,18.393825338720294
20,12.21393124247991,17.405550679379576
30,12.152980860388839,17.067141745977143
60,12.038595102995691,15.606597534092028
120,11.600005961137432,15.300181956835992
180,11.504186042918926,14.7788472910628
300,11.311835999907148,14.023209961466325
600,11.11808844645537,13.159129090462514
900,10.66799540568698,12.852058170631429
1200,9.916781907479782,12.550260539827594
1500,9.457339734642314,12.550260539827594
1800,9.457339734642312,12.550260539827594
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
