windowSec,maxSpeedKmh,maxSpeedEqKmh
5,23.840784618709083,29.188383543994387
10,23.106046693834124,25.571846049777584
15,22.134050174243608,24.163616924407634
20,21.651291351996484,22.69403513395542
30,21.475689512745248,21.95359181420672
60,20.291879018449272,20.51420858608339
120,19.928291389867688,20.005764067160705
180,19.245628766867988,19.537498317507243
300,19.245628766867988,19.537498317507243
600,17.92471246791361,18.10049105943372
900,,
1200,,
1500,,
1800,,
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
