windowSec,maxSpeedKmh,maxSpeedEqKmh
5,13.458335551048583,16.438277092198014
10,13.222884154101791,16.29142002312782
15,13.075530002938077,15.749511998048634
20,12.945824299572507,15.198572408498853
30,12.812068293780916,14.617547295244519
60,12.715332781362205,13.216107748140148
120,12.126019193124268,12.674246176015348
180,11.742366970075114,12.394906116009025
300,11.474522559978373,12.106339006635878
600,11.122788361277063,11.640816173429394
900,10.962963614387268,11.473629309198992
1200,10.92138262783699,11.004474869832874
1500,10.889057603701465,10.964902806438639
1800,10.805722323550707,10.964902806438639
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
